"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","POLICYIB","POLI_YIB","PLCYSTAB","PLCY_TAB","POLICYYB","POLI_YYB","INSPRPY1","INSP_PY1","INSPRPY2","INSP_PY2","INSPRPY3","INSP_PY3","INSPRPY4","INSP_PY4","INSPRPY5","INSP_PY5","INSPRPY6","INSP_PY6","PREMPAID","PREM_AID","PAYDEDPR","PAYD_DPR","QINSRDDZ","QINS_DDZ","QPROPDDZ","QPRO_DDZ","QRTINDDZ","QRTI_DDZ","QVH3MCMX","QVH3_CMX","QPR3MCMX","QPR3_CMX","QTN3MCMX","QTN3_CMX","QLIFCMX","QLIFCMX_","QOTHCMX","QOTHCMX_","INSPTYPE","INSP_YPE","INSCMB1","INSCMB1_","INSCMB2","INSCMB2_","INSCMB3","INSCMB3_","INSCMB4","INSCMB4_","INSCMB5","INSCMB5_","INSCMB6","INSCMB6_","INSCMB7","INSCMB7_","INSCMB8","INSCMB8_","INSCMB9","INSCMB9_","QLNGTCMX","QLNG_CMX","PREMOUT","PREMOUT_","PREMYOU","PREMYOU_"
"20131",2512285,26,0,"5","02","D",,"A","900","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","200","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512285,26,1,"5",,"B",,"A","200","D","01","D",,"A",,"A",,"A",,"A",,"A",,"B",,"A",.,"A",.,"A",.,"A",47,"E",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512285,26,11,"5",,"B",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A",,"B",,"A",.,"A",.,"A",.,"A",.,"A",53,"E",.,"A",.,"A",.,"A","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512295,28,0,"5","01","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",137,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512295,29,0,"5","02","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",211,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512305,41,0,"5","01","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",183,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512305,43,0,"5","03","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",390,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512305,44,0,"5","04","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512335,28,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",435,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512335,29,0,"5","02","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512355,19,0,"5","01","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",60,"D",.,"A",.,"A",.,"A","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512375,42,0,"1","08","D",,"A","500","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512375,44,0,"5","02","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",708,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512375,45,0,"5","03","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",399,"D",.,"A",.,"A",.,"A","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512375,47,0,"5","05","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512375,48,0,"5","06","D",,"A","300","D","02","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",399,"D",.,"A",.,"A",.,"A","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512375,49,0,"5","07","D",,"A","300","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A","1","F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512395,38,0,"1","08","D",,"A","110","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",66,"D",,"A",,"A"
"20131",2512395,39,0,"5","01","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",400,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512395,41,0,"5","03","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512395,42,0,"5","04","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",153,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512395,43,0,"5","05","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",600,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512395,44,0,"5","06","D",,"A","900","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","300","D","200","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512395,44,1,"5",,"B",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A",,"B",,"A",.,"A",.,"A",.,"A",333,"E",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512395,44,11,"5",,"B",,"A","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"B",,"A",.,"A",.,"A",.,"A",.,"A",247,"E",.,"A",.,"A",.,"A","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512395,45,0,"5","07","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","1","D",.,"A",1,"D",.,"A",.,"A",280,"D",.,"A",.,"A",.,"A","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512405,30,0,"5","02","D",,"A","300","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","1","F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512405,31,0,"5","03","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","2","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512405,32,0,"5","04","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512505,29,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",300,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512525,31,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",489,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512525,32,0,"5","02","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",291,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512525,33,0,"5","03","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",171,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512525,34,0,"5","04","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512535,26,0,"1","02","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",42,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512535,27,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512545,52,0,"5","02","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",322,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512545,53,0,"5","03","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512545,54,0,"5","04","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",204,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512545,55,0,"5","05","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",330,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512555,19,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512575,29,0,"5","01","D",,"A","110","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512575,30,0,"5","02","D",,"A","110","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",250,"D",,"A",,"A"
"20131",2512575,31,0,"5","03","D",,"A","900","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","200","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512575,31,1,"5",,"B",,"A","200","D","01","D",,"A",,"A",,"A",,"A",,"A",,"B",,"A",.,"A",.,"A",.,"A",132,"E",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512585,37,0,"5","01","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",39,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512585,38,0,"5","02","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",155,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512585,39,0,"5","03","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",1367,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512585,40,0,"5","04","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512635,27,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512635,28,0,"5","02","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512655,37,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512675,24,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",142,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512675,25,0,"5","02","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",150,"D",.,"A",.,"A",.,"A","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512685,38,0,"5","01","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",278,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512685,39,0,"5","02","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",480,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512715,51,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",388,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512715,52,0,"5","02","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",241,"D",.,"A",.,"A",.,"A","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512715,53,0,"5","03","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512715,54,0,"5","04","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",399,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512735,39,0,"1","02","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512735,40,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",360,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512765,19,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",0.55,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512765,20,0,"5","02","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512795,26,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512795,27,0,"5","02","D",,"A","500","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512795,28,0,"5","03","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",573,"D",.,"A",.,"A",.,"A","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512845,25,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",134,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512845,26,0,"5","02","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512895,21,0,"5","01","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512925,29,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",400,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512925,30,0,"5","02","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","1","D",.,"A",1,"D",.,"A",.,"A",298,"D",.,"A",.,"A",.,"A","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512935,33,0,"5","03","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",180,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2512975,23,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",450,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513015,37,0,"5","01","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513015,38,0,"5","02","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",44,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513015,39,0,"5","03","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513015,40,0,"5","04","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",345,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513015,41,0,"5","05","D",,"A","300","D","01","D",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",1,"D",.,"A",.,"A",155,"D",.,"A",.,"A",.,"A","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513055,18,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513085,18,0,"5","01","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513095,27,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513095,28,0,"5","02","D",,"A","400","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",1,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513105,38,0,"5","01","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513115,30,0,"5","01","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513115,31,0,"5","02","D",,"A","100","D",,"A",,"A",,"A",,"A",,"A",,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
"20131",2513115,32,0,"5","03","D",,"A","200","D",,"A",,"A",,"A",,"A",,"A",,"A","1","D","2","D",1,"D",.,"A",.,"A",204,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",,"A",,"A"
